# Configuracion:
# Concentracion g/m^3_=_10000.0
# C_Vs_to_Am_M_A/Vsm_=_116720831517.84952
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_309954.63039878086
# 
Resultados:
# tau_s_=_(-2.63+/-0.17)e+01
# dphi_rad_=_6.23+/-0.00
# SAR_W/g_=_-24.29+/-1.57
# Hc_kA/m_=_1.01+/-0.07
# Mr_A/m_=_9.87+/-0.64
# Suceptibilidad_a_M=0_=_0.0098+/-0.0001
Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
300kHz_050dA_100Mss_bobN1Pm0007.txt		20.00	9.45	0.99	19878.50	190.00	3.099402e+05	7.174376e+00	6.232929e+00	-23.26	-25.827073	4517	9.507e-03
300kHz_050dA_100Mss_bobN1Pm0008.txt		20.00	10.01	1.04	19878.50	193.17	3.099402e+05	7.293857e+00	6.230841e+00	-24.63	-26.902267	4517	9.670e-03
300kHz_050dA_100Mss_bobN1Pm0009.txt		20.00	10.24	1.04	19878.50	196.92	3.099402e+05	7.435566e+00	6.230688e+00	-25.18	-26.980878	4517	9.858e-03
300kHz_050dA_100Mss_bobN1Pm0010.txt		20.00	9.39	0.96	19878.50	194.96	3.099402e+05	7.361856e+00	6.234464e+00	-23.14	-25.036891	4517	9.758e-03
300kHz_050dA_100Mss_bobN1Pm0011.txt		20.00	10.30	1.05	19878.50	196.52	3.099402e+05	7.420522e+00	6.230188e+00	-25.37	-27.238391	4517	9.840e-03
300kHz_050dA_100Mss_bobN1Pm0012.txt		20.00	9.81	1.00	19878.50	196.95	3.099402e+05	7.436869e+00	6.232829e+00	-24.16	-25.878633	4517	9.861e-03
300kHz_050dA_100Mss_bobN1Pm0013.txt		20.00	9.74	0.99	19878.50	196.93	3.099402e+05	7.436207e+00	6.233219e+00	-23.97	-25.677769	4517	9.858e-03
300kHz_050dA_100Mss_bobN1Pm0014.txt		20.00	10.90	1.13	19878.50	193.77	3.099402e+05	7.316720e+00	6.226343e+00	-26.83	-29.219006	4517	9.700e-03
300kHz_050dA_100Mss_bobN1Pm0015.txt		20.00	9.64	0.98	19878.50	196.13	3.099402e+05	7.405985e+00	6.233523e+00	-23.73	-25.521570	4517	9.821e-03
300kHz_050dA_100Mss_bobN1Pm0016.txt		20.00	9.73	0.99	19878.50	195.56	3.099402e+05	7.384394e+00	6.232911e+00	-23.95	-25.836790	4517	9.790e-03
300kHz_050dA_100Mss_bobN1Pm0017.txt		20.00	9.93	1.01	19878.50	195.95	3.099402e+05	7.398876e+00	6.231990e+00	-24.44	-26.310462	4517	9.807e-03
300kHz_050dA_100Mss_bobN1Pm0018.txt		20.00	9.79	1.00	19878.50	196.50	3.099402e+05	7.420047e+00	6.232861e+00	-24.09	-25.862348	4517	9.833e-03
300kHz_050dA_100Mss_bobN1Pm0019.txt		20.00	10.47	1.08	19878.50	194.74	3.099402e+05	7.353248e+00	6.228884e+00	-25.76	-27.910033	4517	9.749e-03
300kHz_050dA_100Mss_bobN1Pm0020.txt		20.00	10.95	1.12	19878.50	195.73	3.099402e+05	7.390674e+00	6.226776e+00	-26.90	-28.995943	4517	9.799e-03
300kHz_050dA_100Mss_bobN1Pm0021.txt		20.00	9.11	0.93	19878.50	195.53	3.099402e+05	7.383232e+00	6.236003e+00	-22.48	-24.245335	4517	9.783e-03
300kHz_050dA_100Mss_bobN1Pm0022.txt		20.00	9.80	1.00	19878.50	195.23	3.099402e+05	7.371615e+00	6.232446e+00	-24.13	-26.076076	4517	9.772e-03
300kHz_050dA_100Mss_bobN1Pm0023.txt		20.00	10.85	1.12	19878.50	193.61	3.099402e+05	7.310412e+00	6.226542e+00	-26.71	-29.116301	4517	9.690e-03
300kHz_050dA_100Mss_bobN1Pm0024.txt		20.00	10.12	1.04	19878.50	195.51	3.099402e+05	7.382181e+00	6.230921e+00	-24.89	-26.861002	4517	9.781e-03
300kHz_050dA_100Mss_bobN1Pm0025.txt		20.00	10.19	1.05	19878.50	195.13	3.099402e+05	7.368114e+00	6.230371e+00	-25.11	-27.144263	4517	9.761e-03
300kHz_050dA_100Mss_bobN1Pm0026.txt		20.00	9.27	0.95	19878.50	195.54	3.099402e+05	7.383590e+00	6.235295e+00	-22.82	-24.609653	4517	9.778e-03
300kHz_050dA_100Mss_bobN1Pm0027.txt		20.00	9.80	1.01	19878.50	195.14	3.099402e+05	7.368283e+00	6.232374e+00	-24.16	-26.112992	4517	9.760e-03
300kHz_050dA_100Mss_bobN1Pm0028.txt		20.00	9.52	0.97	19878.50	196.45	3.099402e+05	7.417813e+00	6.234197e+00	-23.45	-25.174886	4517	9.824e-03
300kHz_050dA_100Mss_bobN1Pm0029.txt		20.00	7.89	0.82	19878.50	193.55	3.099402e+05	7.308549e+00	6.241814e+00	-19.51	-21.255926	4517	9.674e-03
