# Temperatura_=_20.0
# Concentracion g/m^3_=_10000.0
# C_Vs_to_Am_M_A/Vsm_=_116720831517.84952
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_Hz_=_309508.866493898
# Promedio de 28 ciclos

Tiempo_(s)	Campo_(V.s)	Magnetizacion_(V.s)	Campo_(kA/m)	Magnetizacion_(A/m)
0.000000e+00	-6.023972e-09	-2.553199e-09	-3.453044e+01	-2.976099e+02
1.000000e-08	-6.020754e-09	-2.553010e-09	-3.451199e+01	-2.972344e+02
2.000000e-08	-6.015398e-09	-2.551086e-09	-3.448129e+01	-2.967460e+02
3.000000e-08	-6.008125e-09	-2.547736e-09	-3.443960e+01	-2.961451e+02
4.000000e-08	-5.998836e-09	-2.541868e-09	-3.438636e+01	-2.954317e+02
5.000000e-08	-5.987254e-09	-2.534038e-09	-3.431996e+01	-2.946063e+02
6.000000e-08	-5.973317e-09	-2.521820e-09	-3.424007e+01	-2.936690e+02
7.000000e-08	-5.957023e-09	-2.503255e-09	-3.414667e+01	-2.926203e+02
8.000000e-08	-5.938488e-09	-2.518715e-09	-3.404043e+01	-2.914605e+02
9.000000e-08	-5.917778e-09	-2.545393e-09	-3.392171e+01	-2.901902e+02
1.000000e-07	-5.894575e-09	-2.518409e-09	-3.378871e+01	-2.888097e+02
1.100000e-07	-5.868719e-09	-2.493356e-09	-3.364050e+01	-2.873195e+02
1.200000e-07	-5.840692e-09	-2.412520e-09	-3.347984e+01	-2.857204e+02
1.300000e-07	-5.811291e-09	-2.381503e-09	-3.331131e+01	-2.840128e+02
1.400000e-07	-5.780353e-09	-2.504512e-09	-3.313397e+01	-2.821974e+02
1.500000e-07	-5.747185e-09	-2.397680e-09	-3.294385e+01	-2.802749e+02
1.600000e-07	-5.711868e-09	-2.339818e-09	-3.274141e+01	-2.782460e+02
1.700000e-07	-5.674541e-09	-2.487729e-09	-3.252744e+01	-2.761115e+02
1.800000e-07	-5.635084e-09	-2.358034e-09	-3.230127e+01	-2.738722e+02
1.900000e-07	-5.593918e-09	-2.289415e-09	-3.206530e+01	-2.715289e+02
2.000000e-07	-5.550689e-09	-2.392877e-09	-3.181750e+01	-2.690826e+02
2.100000e-07	-5.504821e-09	-2.266673e-09	-3.155458e+01	-2.665341e+02
2.200000e-07	-5.456772e-09	-2.231154e-09	-3.127915e+01	-2.638844e+02
2.300000e-07	-5.406328e-09	-2.302498e-09	-3.099000e+01	-2.611346e+02
2.400000e-07	-5.353280e-09	-2.219136e-09	-3.068592e+01	-2.582856e+02
2.500000e-07	-5.298233e-09	-2.228622e-09	-3.037038e+01	-2.553385e+02
2.600000e-07	-5.241228e-09	-2.206389e-09	-3.004362e+01	-2.522946e+02
2.700000e-07	-5.181994e-09	-2.112116e-09	-2.970408e+01	-2.491548e+02
2.800000e-07	-5.120724e-09	-2.113034e-09	-2.935287e+01	-2.459204e+02
2.900000e-07	-5.057639e-09	-2.094775e-09	-2.899125e+01	-2.425926e+02
3.000000e-07	-4.992704e-09	-2.055177e-09	-2.861904e+01	-2.391727e+02
3.100000e-07	-4.925666e-09	-2.047553e-09	-2.823476e+01	-2.356620e+02
3.200000e-07	-4.856606e-09	-2.018037e-09	-2.783890e+01	-2.320618e+02
3.300000e-07	-4.785835e-09	-1.961157e-09	-2.743323e+01	-2.283734e+02
3.400000e-07	-4.713423e-09	-1.931549e-09	-2.701815e+01	-2.245983e+02
3.500000e-07	-4.639108e-09	-1.910071e-09	-2.659216e+01	-2.207379e+02
3.600000e-07	-4.562705e-09	-1.837039e-09	-2.615421e+01	-2.167936e+02
3.700000e-07	-4.484371e-09	-1.809748e-09	-2.570519e+01	-2.127670e+02
3.800000e-07	-4.403957e-09	-1.812785e-09	-2.524424e+01	-2.086595e+02
3.900000e-07	-4.321669e-09	-1.756569e-09	-2.477255e+01	-2.044727e+02
4.000000e-07	-4.237985e-09	-1.727085e-09	-2.429286e+01	-2.002082e+02
4.100000e-07	-4.152985e-09	-1.677552e-09	-2.380563e+01	-1.958677e+02
4.200000e-07	-4.066662e-09	-1.620205e-09	-2.331080e+01	-1.914527e+02
4.300000e-07	-3.978952e-09	-1.604084e-09	-2.280804e+01	-1.869649e+02
4.400000e-07	-3.889676e-09	-1.568394e-09	-2.229629e+01	-1.824060e+02
4.500000e-07	-3.798723e-09	-1.527108e-09	-2.177493e+01	-1.777778e+02
4.600000e-07	-3.706292e-09	-1.480943e-09	-2.124510e+01	-1.730820e+02
4.700000e-07	-3.612600e-09	-1.441689e-09	-2.070804e+01	-1.683204e+02
4.800000e-07	-3.517617e-09	-1.402808e-09	-2.016359e+01	-1.634947e+02
4.900000e-07	-3.421318e-09	-1.354917e-09	-1.961158e+01	-1.586068e+02
5.000000e-07	-3.323642e-09	-1.308033e-09	-1.905169e+01	-1.536586e+02
5.100000e-07	-3.224509e-09	-1.258023e-09	-1.848344e+01	-1.486519e+02
5.200000e-07	-3.124066e-09	-1.226924e-09	-1.790769e+01	-1.435886e+02
5.300000e-07	-3.022490e-09	-1.192655e-09	-1.732543e+01	-1.384707e+02
